SN,open,high,low,close,change,pct_change,turnover,date
1343,"1,818.69","1,821.90","1,813.27","1,815.17",-3.52,-0.19,"1,331,490,048.00",14/09/2016
1344,"1,816.81","1,819.95","1,809.31","1,818.69",1.88,0.1,"1,076,189,952.00",12/09/2016
1345,"1,823.05","1,829.20","1,815.61","1,816.81",-6.24,-0.34,"1,093,270,016.00",11/09/2016
1346,"1,824.83","1,829.27","1,816.90","1,823.05",-1.78,-0.1,"1,383,559,936.00",08/09/2016
1347,"1,834.80","1,838.83","1,818.64","1,824.83",-9.97,-0.54,"1,533,389,952.00",07/09/2016
1348,"1,838.90","1,854.69","1,818.36","1,834.80",-4.1,-0.22,"1,760,120,064.00",06/09/2016
1349,"1,819.83","1,840.78","1,819.50","1,838.90",19.07,1.05,"1,791,680,000.00",05/09/2016
1350,"1,805.18","1,821.71","1,804.33","1,819.83",14.65,0.81,"1,607,699,968.00",04/09/2016
1351,"1,797.45","1,806.13","1,797.49","1,805.18",7.73,0.43,"1,293,500,032.00",01/09/2016
1352,"1,788.08","1,799.39","1,781.43","1,797.45",9.37,0.52,"1,154,460,032.00",31/08/2016
1353,"1,766.54","1,790.29","1,766.07","1,788.08",21.54,1.22,"1,400,060,032.00",30/08/2016
1354,"1,748.23","1,767.60","1,747.71","1,766.54",18.31,1.05,"1,410,509,952.00",29/08/2016
1355,"1,730.62","1,758.90","1,730.48","1,748.23",17.61,1.02,"1,310,380,032.00",28/08/2016
1356,"1,730.62","1,758.90","1,730.48","1,748.23",17.61,1.02,"1,310,380,032.00",28/08/2016
1357,"1,681.86","1,731.07","1,682.14","1,730.62",48.76,2.9,"949,550,976.00",24/08/2016
1358,"1,683.12","1,704.71","1,674.85","1,681.86",-1.26,-0.08,"810,753,024.00",23/08/2016
1359,"1,722.43","1,725.97","1,683.12","1,683.12",-39.31,-2.28,"788,593,984.00",22/08/2016
1360,"1,734.93","1,744.84","1,719.78","1,722.43",-12.63,-0.73,"618,347,008.00",21/08/2016
1361,"1,717.45","1,742.16","1,716.47","1,735.06",17.61,1.03,"948,409,984.00",17/08/2016
1362,"1,694.81","1,718.00","1,681.67","1,717.45",22.64,1.34,"983,681,984.00",16/08/2016
1363,"1,733.93","1,735.51","1,685.26","1,694.81",-39.12,-2.26,"1,126,070,016.00",15/08/2016
1364,"1,774.87","1,775.03","1,730.95","1,733.93",-40.94,-2.31,"1,096,530,048.00",14/08/2016
1365,"1,779.57","1,789.05","1,768.02","1,774.87",-4.7,-0.26,"1,188,630,016.00",11/08/2016
1366,"1,760.74","1,789.49","1,741.03","1,779.57",19.15,1.09,"1,933,049,984.00",10/08/2016
1367,"1,675.91","1,760.42","1,675.92","1,760.42",84.51,5.04,"294,799,008.00",09/08/2016
1368,"1,764.72","1,766.14","1,675.91","1,675.91",-88.81,-5.03,"854,620,032.00",08/08/2016
1369,"1,764.72","1,766.14","1,675.91","1,675.91",-88.81,-5.03,"854,620,032.00",08/08/2016
1370,"1,768.60","1,805.75","1,759.24","1,764.72",-3.88,-0.22,"1,495,219,968.00",07/08/2016
1371,"1,813.72","1,814.04","1,768.68","1,768.60",-45.12,-2.49,"1,403,490,048.00",04/08/2016
1372,"1,826.47","1,831.70","1,795.89","1,813.72",-12.75,-0.7,"1,245,689,984.00",03/08/2016
1373,"1,826.47","1,831.70","1,795.89","1,813.72",-12.75,-0.7,"1,245,689,984.00",03/08/2016
1374,"1,845.41","1,846.91","1,824.66","1,826.47",-18.94,-1.03,"1,364,979,968.00",02/08/2016
1375,"1,863.05","1,866.89","1,831.61","1,845.41",-17.35,-0.93,"1,496,390,016.00",01/08/2016
1376,"1,877.93","1,878.02","1,861.13","1,862.76",-15.17,-0.81,"1,715,219,968.00",31/07/2016
1377,"1,881.45","1,888.01","1,863.32","1,877.93",-3.52,-0.19,"2,106,669,952.00",28/07/2016
1378,"1,866.50","1,888.36","1,866.26","1,881.45",14.95,0.8,"2,178,769,920.00",27/07/2016
1379,"1,838.49","1,869.08","1,837.97","1,866.50",28.01,1.52,"2,177,649,920.00",26/07/2016
1380,"1,798.83","1,838.59","1,798.83","1,838.49",39.66,2.2,"2,158,749,952.00",25/07/2016
1381,"1,786.84","1,804.75","1,779.71","1,798.83",11.99,0.67,"1,429,859,968.00",21/07/2016
1382,"1,786.84","1,804.75","1,779.71","1,798.83",11.99,0.67,"1,429,859,968.00",21/07/2016
1383,"1,800.47","1,813.44","1,782.57","1,786.84",-13.63,-0.76,"2,057,750,016.00",20/07/2016
1384,"1,786.57","1,813.42","1,785.33","1,800.47",13.9,0.78,"2,101,240,064.00",19/07/2016
1385,"1,745.74","1,786.68","1,745.74","1,786.57",40.83,2.34,"1,839,369,984.00",18/07/2016
1386,"1,720.52","1,749.96","1,715.12","1,745.74",27.59,1.61,"1,285,520,000.00",17/07/2016
1387,"1,690.43","1,725.01","1,689.52","1,718.15",27.72,1.64,"1,356,649,984.00",14/07/2016
1388,"1,693.07","1,696.57","1,671.05","1,690.43",-2.64,-0.16,"1,018,860,032.00",13/07/2016
1389,"1,702.27","1,709.48","1,654.02","1,693.07",-9.2,-0.54,"1,093,299,968.00",12/07/2016
1390,"1,722.53","1,727.37","1,701.94","1,702.27",-20.26,-1.18,"859,897,024.00",11/07/2016
1391,"1,715.77","1,732.22","1,715.77","1,722.53",6.81,0.4,"1,324,669,952.00",10/07/2016
1392,"1,713.03","1,723.34","1,712.94","1,715.72",2.69,0.16,"1,173,100,032.00",06/07/2016
1393,"1,716.83","1,717.95","1,705.06","1,713.03",-3.8,-0.22,"1,160,760,064.00",05/07/2016
1394,"1,723.23","1,724.02","1,714.84","1,716.83",-2.37,-0.14,"1,423,340,032.00",04/07/2016
1395,"1,723.23","1,725.47","1,709.34","1,719.20",-4.03,-0.23,"1,720,080,000.00",03/07/2016
1396,"1,724.59","1,734.21","1,707.66","1,723.23",-1.36,-0.08,"1,599,010,048.00",30/06/2016
1397,"1,724.19","1,732.68","1,721.24","1,724.59",0.4,0.02,"1,457,209,984.00",29/06/2016
1398,"1,712.84","1,733.28","1,711.68","1,724.19",11.35,0.66,"1,700,720,000.00",28/06/2016
1399,"1,685.17","1,721.77","1,693.68","1,721.77",36.6,2.17,"1,508,530,048.00",27/06/2016
1400,"1,666.29","1,688.48","1,665.27","1,685.17",18.88,1.13,"1,461,120,000.00",26/06/2016
1401,"1,648.17","1,670.71","1,648.17","1,666.29",18.78,1.14,"1,894,710,016.00",23/06/2016
1402,"1,628.81","1,651.86","1,628.84","1,647.51",18.7,1.15,"1,751,960,064.00",22/06/2016
1403,"1,615.22","1,628.92","1,615.22","1,628.81",13.71,0.85,"1,196,109,952.00",21/06/2016
1404,"1,632.94","1,625.76","1,609.38","1,615.10",-7.17,-0.44,"1,115,449,984.00",20/06/2016
1405,"1,632.94","1,637.27","1,617.51","1,622.27",-10.67,-0.65,"1,463,939,968.00",19/06/2016
1406,"1,632.94","1,632.94","1,632.94","1,632.94",12.47,0.77,"1,997,389,952.00",16/06/2016
1407,"1,620.47","1,620.47","1,620.47","1,620.47",6.32,0.39,"1,369,689,984.00",15/06/2016
1408,"1,614.15","1,614.15","1,614.15","1,614.15",4.56,0.28,"1,676,819,968.00",14/06/2016
1409,"1,597.96","1,626.03","1,595.86","1,609.59",11.63,0.73,"1,671,020,032.00",13/06/2016
1410,"1,566.70","1,602.00","1,564.45","1,597.96",31.26,2,"1,919,480,064.00",12/06/2016
1411,"1,566.70","1,566.70","1,566.70","1,566.70",19.9,1.29,"1,867,000,064.00",09/06/2016
1412,"1,531.49","1,547.65","1,529.24","1,546.80",15.31,1,"1,269,299,968.00",08/06/2016
1413,"1,516.80","1,537.98","1,516.80","1,531.49",14.69,0.97,"1,123,600,000.00",07/06/2016
1414,"1,483.21","1,516.80","1,483.21","1,516.80",33.66,2.27,"1,078,499,968.00",06/06/2016
1415,"1,483.14","1,483.14","1,483.14","1,483.14",-34.98,-2.3,"1,246,659,968.00",05/06/2016
1416,"1,518.12","1,518.12","1,518.12","1,518.12",-5.44,-0.36,"1,009,539,968.00",02/06/2016
1417,"1,523.56","1,523.56","1,523.56","1,523.56",-8.56,-0.56,"1,196,009,984.00",01/06/2016
1418,"1,532.12","1,532.12","1,532.12","1,532.12",5.16,0.34,"1,298,520,064.00",31/05/2016
1419,"1,526.96","1,526.96","1,526.96","1,526.96",4.71,0.31,"1,148,169,984.00",30/05/2016
1420,"1,522.25","1,522.25","1,522.25","1,522.25",-2.84,-0.19,"1,152,870,016.00",29/05/2016
1421,"1,525.09","1,525.09","1,525.09","1,525.09",0.97,0.06,0,26/05/2016
1422,"1,524.12","1,524.12","1,524.12","1,524.12",-20.41,-1.32,0,25/05/2016
1423,"1,544.53","1,544.53","1,544.53","1,544.53",20.46,1.34,0,24/05/2016
1424,"1,524.07","1,524.07","1,524.07","1,524.07",14.68,0.97,0,23/05/2016
1425,"1,509.39","1,509.39","1,509.39","1,509.39",10.07,0.67,0,22/05/2016
1426,"1,499.32","1,499.32","1,499.32","1,499.32",2.91,0.19,0,19/05/2016
1427,"1,496.41","1,496.41","1,496.41","1,496.41",12.73,0.86,0,18/05/2016
1428,"1,483.68","1,483.68","1,483.68","1,483.68",16.17,1.1,0,17/05/2016
1429,"1,467.51","1,467.51","1,467.51","1,467.51",-9.87,-0.67,0,16/05/2016
1430,"1,477.38","1,477.38","1,477.38","1,477.38",-4.56,-0.31,0,15/05/2016
1431,"1,481.94","1,481.94","1,481.94","1,481.94",0.76,0.05,0,12/05/2016
1432,"1,481.18","1,481.18","1,481.18","1,481.18",-2.86,-0.19,0,11/05/2016
1433,"1,484.04","1,484.04","1,484.04","1,484.04",1.14,0.08,0,10/05/2016
1434,"1,482.90","1,482.90","1,482.90","1,482.90",10.21,0.69,0,09/05/2016
1435,"1,472.69","1,472.69","1,472.69","1,472.69",9.56,0.65,0,08/05/2016
1436,"1,463.13","1,463.13","1,463.13","1,463.13",-4.98,-0.34,0,05/05/2016
1437,"1,468.11","1,468.11","1,468.11","1,468.11",-3.84,-0.26,0,04/05/2016
1438,"1,471.95","1,471.95","1,471.95","1,471.95",-2.52,-0.17,0,03/05/2016
1439,"1,474.47","1,474.47","1,474.47","1,474.47",9.56,0.65,0,02/05/2016
1440,"1,464.91","1,464.91","1,464.91","1,464.91",6.53,0.45,0,28/04/2016
1441,"1,458.38","1,458.38","1,458.38","1,458.38",5.27,0.36,0,27/04/2016
1442,"1,453.11","1,453.11","1,453.11","1,453.11",-8.64,-0.59,0,26/04/2016
1443,"1,461.75","1,461.75","1,461.75","1,461.75",7.4,0.51,0,25/04/2016
1444,"1,454.35","1,454.35","1,454.35","1,454.35",12.68,0.88,0,24/04/2016
1445,"1,441.67","1,441.67","1,441.67","1,441.67",0.98,0.07,0,21/04/2016
1446,"1,440.69","1,440.69","1,440.69","1,440.69",9.88,0.69,0,20/04/2016
1447,"1,430.81","1,430.81","1,430.81","1,430.81",2.21,0.15,0,19/04/2016
1448,"1,428.60","1,428.60","1,428.60","1,428.60",19.17,1.36,0,18/04/2016
1449,"1,409.43","1,409.43","1,409.43","1,409.43",3.65,0.26,0,17/04/2016
1450,"1,405.78","1,405.78","1,405.78","1,405.78",17.15,1.24,0,14/04/2016
1451,"1,388.63","1,388.63","1,388.63","1,388.63",4.78,0.35,0,12/04/2016
1452,"1,383.85","1,383.85","1,383.85","1,383.85",1.43,0.1,0,11/04/2016
1453,"1,382.42","1,382.42","1,382.42","1,382.42",5,0.36,0,10/04/2016
1454,"1,377.42","1,377.42","1,377.42","1,377.42",2.16,0.16,0,06/04/2016
1455,"1,375.26","1,375.26","1,375.26","1,375.26",12.73,0.93,0,05/04/2016
1456,"1,362.53","1,362.53","1,362.53","1,362.53",10.99,0.81,0,04/04/2016
1457,"1,351.54","1,351.54","1,351.54","1,351.54",-3.94,-0.29,0,03/04/2016
1458,"1,355.48","1,355.48","1,355.48","1,355.48",-7.5,-0.55,0,31/03/2016
1459,"1,362.98","1,362.98","1,362.98","1,362.98",-11.77,-0.86,0,30/03/2016
1460,"1,370.04","1,370.04","1,370.04","1,370.04",-4.71,-0.34,0,29/03/2016
1461,"1,374.75","1,374.75","1,374.75","1,374.75",-2.58,-0.19,0,28/03/2016
1462,"1,377.33","1,377.33","1,377.33","1,377.33",20.19,1.49,0,27/03/2016
1463,"1,357.14","1,357.14","1,357.14","1,357.14",11.61,0.86,0,24/03/2016
1464,"1,345.53","1,345.53","1,345.53","1,345.53",3.46,0.26,0,23/03/2016
1465,"1,342.07","1,342.07","1,342.07","1,342.07",-1.86,-0.14,0,21/03/2016
1466,"1,343.93","1,343.93","1,343.93","1,343.93",17.4,1.31,0,20/03/2016
1467,"1,326.53","1,326.53","1,326.53","1,326.53",10.76,0.82,0,17/03/2016
1468,"1,315.77","1,315.77","1,315.77","1,315.77",2.92,0.22,0,16/03/2016
1469,"1,312.85","1,312.85","1,312.85","1,312.85",0.65,0.05,0,15/03/2016
1470,"1,312.20","1,312.20","1,312.20","1,312.20",-6.68,-0.51,0,14/03/2016
1471,"1,318.88","1,318.88","1,318.88","1,318.88",0.85,0.06,0,13/03/2016
1472,"1,318.03","1,318.03","1,318.03","1,318.03",11.49,0.88,0,10/03/2016
1473,"1,306.54","1,306.54","1,306.54","1,306.54",5.78,0.44,0,06/03/2016
1474,"1,300.76","1,300.76","1,300.76","1,300.76",4.98,0.38,0,03/03/2016
1475,"1,295.78","1,295.78","1,295.78","1,295.78",6.26,0.49,0,02/03/2016
1476,"1,289.52","1,289.52","1,289.52","1,289.52",5.58,0.43,0,01/03/2016
1477,"1,283.94","1,283.94","1,283.94","1,283.94",0.27,0.02,0,29/02/2016
1478,"1,283.67","1,283.67","1,283.67","1,283.67",0.15,0.01,0,28/02/2016
1479,"1,283.52","1,283.52","1,283.52","1,283.52",3.62,0.28,0,25/02/2016
1480,"1,279.90","1,279.90","1,279.90","1,279.90",-6.03,-0.47,0,24/02/2016
1481,"1,285.93","1,285.93","1,285.93","1,285.93",-5.88,-0.46,0,23/02/2016
1482,"1,291.81","1,291.81","1,291.81","1,291.81",12.89,1.01,0,22/02/2016
1483,"1,278.92","1,278.92","1,278.92","1,278.92",5.64,0.44,0,21/02/2016
1484,"1,273.28","1,273.28","1,273.28","1,273.28",7.2,0.57,0,18/02/2016
1485,"1,266.08","1,266.08","1,266.08","1,266.08",8.74,0.7,0,17/02/2016
1486,"1,257.34","1,257.34","1,257.34","1,257.34",-0.89,-0.07,0,16/02/2016
1487,"1,258.23","1,258.23","1,258.23","1,258.23",-1.12,-0.09,0,15/02/2016
1488,"1,259.35","1,259.35","1,259.35","1,259.35",-4.37,-0.35,0,14/02/2016
1489,"1,263.72","1,263.72","1,263.72","1,263.72",-0.03,0,0,11/02/2016
1490,"1,263.75","1,263.75","1,263.75","1,263.75",0.93,0.07,0,08/02/2016
1491,"1,262.82","1,262.82","1,262.82","1,262.82",11.4,0.91,0,07/02/2016
1492,"1,251.42","1,251.42","1,251.42","1,251.42",9.29,0.75,0,04/02/2016
1493,"1,242.13","1,242.13","1,242.13","1,242.13",2.06,0.17,0,03/02/2016
1494,"1,240.07","1,240.07","1,240.07","1,240.07",2.05,0.17,0,02/02/2016
1495,"1,238.02","1,238.02","1,238.02","1,238.02",17.32,1.42,0,01/02/2016
1496,"1,220.70","1,220.70","1,220.70","1,220.70",4.59,0.38,0,31/01/2016
1497,"1,216.11","1,216.11","1,216.11","1,216.11",-0.85,-0.07,0,28/01/2016
1498,"1,216.96","1,216.96","1,216.96","1,216.96",-1.43,-0.12,0,27/01/2016
1499,"1,218.39","1,218.39","1,218.39","1,218.39",-4.04,-0.33,0,26/01/2016
1500,"1,222.43","1,222.43","1,222.43","1,222.43",2.81,0.23,0,25/01/2016
1501,"1,219.62","1,219.62","1,219.62","1,219.62",7.3,0.6,0,24/01/2016
1502,"1,212.32","1,212.32","1,212.32","1,212.32",-1.25,-0.1,0,21/01/2016
1503,"1,213.57","1,213.57","1,213.57","1,213.57",-0.14,-0.01,0,20/01/2016
1504,"1,213.71","1,213.71","1,213.71","1,213.71",-0.6,-0.05,0,19/01/2016
1505,"1,214.31","1,214.31","1,214.31","1,214.31",2.31,0.19,0,18/01/2016
1506,"1,212.00","1,212.00","1,212.00","1,212.00",21.84,1.84,0,17/01/2016
1507,"1,190.16","1,190.16","1,190.16","1,190.16",9.18,0.78,0,14/01/2016
1508,"1,180.98","1,180.98","1,180.98","1,180.98",7.38,0.63,0,13/01/2016
1509,"1,173.60","1,173.60","1,173.60","1,173.60",4.79,0.41,0,12/01/2016
1510,"1,168.81","1,168.81","1,168.81","1,168.81",1.63,0.14,0,11/01/2016
1511,"1,167.18","1,167.18","1,167.18","1,167.18",3.04,0.26,0,10/01/2016
1512,"1,164.14","1,164.14","1,164.14","1,164.14",14.25,1.24,0,07/01/2016
1513,"1,149.89","1,149.89","1,149.89","1,149.89",3.12,0.27,0,06/01/2016
1514,"1,146.11","1,146.11","1,146.11","1,146.11",-7.85,-0.68,0,05/01/2016
1515,"1,154.62","1,154.62","1,154.62","1,154.62",-6.22,-0.54,0,04/01/2016
1516,"1,151.38","1,151.38","1,151.38","1,151.38",9.21,0.81,0,31/12/2015
1517,"1,142.17","1,142.17","1,142.17","1,142.17",10.22,0.9,0,29/12/2015
1518,"1,131.95","1,131.95","1,131.95","1,131.95",-3.52,-0.31,0,28/12/2015
1519,"1,135.47","1,135.47","1,135.47","1,135.47",-1.56,-0.14,0,27/12/2015
1520,"1,137.03","1,137.03","1,137.03","1,137.03",3.69,0.33,0,24/12/2015
1521,"1,133.34","1,133.34","1,133.34","1,133.34",-4.84,-0.43,0,23/12/2015
1522,"1,138.18","1,138.18","1,138.18","1,138.18",6.66,0.59,0,22/12/2015
1523,"1,131.52","1,131.52","1,131.52","1,131.52",12.57,1.12,0,21/12/2015
1524,"1,118.81","1,118.81","1,118.81","1,118.81",8.13,0.73,0,20/12/2015
1525,"1,110.68","1,110.68","1,110.68","1,110.68",-5.51,-0.49,0,17/12/2015
1526,"1,116.19","1,116.19","1,116.19","1,116.19",-4.83,-0.43,0,16/12/2015
1527,"1,121.02","1,121.02","1,121.02","1,121.02",0.84,0.07,0,15/12/2015
1528,"1,120.18","1,120.18","1,120.18","1,120.18",1.61,0.14,0,14/12/2015
1529,"1,118.57","1,118.57","1,118.57","1,118.57",-0.78,-0.07,0,13/12/2015
1530,"1,119.35","1,119.35","1,119.35","1,119.35",-3.44,-0.31,0,10/12/2015
1531,"1,122.79","1,122.79","1,122.79","1,122.79",15.56,1.41,0,09/12/2015
1532,"1,107.23","1,107.23","1,107.23","1,107.23",-0.71,-0.06,0,08/12/2015
1533,"1,107.94","1,107.94","1,107.94","1,107.94",5.1,0.46,0,07/12/2015
1534,"1,102.84","1,102.84","1,102.84","1,102.84",29.9,2.79,0,06/12/2015
1535,"1,072.94","1,072.94","1,072.94","1,072.94",10.16,0.96,0,03/12/2015
1536,"1,062.78","1,062.78","1,062.78","1,062.78",-3.6,-0.34,0,02/12/2015
1537,"1,066.38","1,066.38","1,066.38","1,066.38",32.26,3.12,0,01/12/2015
1538,"1,034.12","1,034.12","1,034.12","1,034.12",11.35,1.11,0,30/11/2015
1539,"1,022.77","1,022.77","1,022.77","1,022.77",-21.24,-2.03,0,29/11/2015
1540,"1,044.01","1,044.01","1,044.01","1,044.01",-12.41,-1.17,0,26/11/2015
1541,"1,056.42","1,056.42","1,056.42","1,056.42",-10.27,-0.96,0,25/11/2015
1542,"1,066.69","1,066.69","1,066.69","1,066.69",-9.11,-0.85,0,24/11/2015
1543,"1,075.80","1,075.80","1,075.80","1,075.80",4.42,0.41,0,23/11/2015
1544,"1,071.38","1,071.38","1,071.38","1,071.38",-23.19,-2.12,0,22/11/2015
1545,"1,094.57","1,094.57","1,094.57","1,094.57",-4.68,-0.43,0,19/11/2015
1546,"1,099.25","1,099.25","1,099.25","1,099.25",5.07,0.46,0,18/11/2015
1547,"1,094.18","1,094.18","1,094.18","1,094.18",-5.91,-0.54,0,16/11/2015
1548,"1,100.09","1,100.09","1,100.09","1,100.09",-9.2,-0.83,0,15/11/2015
1549,"1,109.29","1,109.29","1,109.29","1,109.29",1.86,0.17,0,10/11/2015
1550,"1,107.43","1,107.43","1,107.43","1,107.43",20.86,1.92,0,09/11/2015
1551,"1,086.57","1,086.57","1,086.57","1,086.57",-4.11,-0.38,0,08/11/2015
1552,"1,090.68","1,090.68","1,090.68","1,090.68",-1.62,-0.15,0,05/11/2015
1553,"1,092.30","1,092.30","1,092.30","1,092.30",6.43,0.59,0,04/11/2015
1554,"1,085.87","1,085.87","1,085.87","1,085.87",-5.96,-0.55,0,03/11/2015
1555,"1,091.83","1,091.83","1,091.83","1,091.83",3.53,0.32,0,02/11/2015
1556,"1,088.30","1,088.30","1,088.30","1,088.30",-3.74,-0.34,0,01/11/2015
1557,"1,092.04","1,092.04","1,092.04","1,092.04",7.67,0.71,0,29/10/2015
1558,"1,084.37","1,084.37","1,084.37","1,084.37",-7.36,-0.67,0,28/10/2015
1559,"1,091.73","1,091.73","1,091.73","1,091.73",-29.32,-2.62,0,27/10/2015
1560,"1,121.05","1,121.05","1,121.05","1,121.05",-6.37,-0.56,0,25/10/2015
1561,"1,127.42","1,127.42","1,127.42","1,127.42",7.59,0.68,0,19/10/2015
1562,"1,119.83","1,119.83","1,119.83","1,119.83",-14.64,-1.29,0,18/10/2015
1563,"1,134.47","1,134.47","1,134.47","1,134.47",-0.62,-0.05,0,15/10/2015
1564,"1,135.09","1,135.09","1,135.09","1,135.09",-8.79,-0.77,0,14/10/2015
1565,"1,143.88","1,143.88","1,143.88","1,143.88",-18.18,-1.56,0,11/10/2015
1566,"1,162.06","1,162.06","1,162.06","1,162.06",12.61,1.1,0,08/10/2015
1567,"1,149.45","1,149.45","1,149.45","1,149.45",-9.34,-0.81,0,07/10/2015
1568,"1,158.79","1,158.79","1,158.79","1,158.79",-12.48,-1.07,0,06/10/2015
1569,"1,171.27","1,171.27","1,171.27","1,171.27",-12.21,-1.03,0,05/10/2015
1570,"1,183.48","1,183.48","1,183.48","1,183.48",4.74,0.4,0,04/10/2015
1571,"1,178.74","1,178.74","1,178.74","1,178.74",-2.54,-0.22,0,01/10/2015
1572,"1,181.28","1,181.28","1,181.28","1,181.28",11.98,1.02,0,30/09/2015
1573,"1,169.30","1,169.30","1,169.30","1,169.30",9.21,0.79,0,29/09/2015
1574,"1,160.09","1,160.09","1,160.09","1,160.09",-16.77,-1.42,0,28/09/2015
1575,"1,176.86","1,176.86","1,176.86","1,176.86",-6.5,-0.55,0,24/09/2015
1576,"1,183.36","1,183.36","1,183.36","1,183.36",27.28,2.35,0,23/09/2015
1577,"1,156.08","1,156.08","1,156.08","1,156.08",-39.94,-3.34,0,22/09/2015
1578,"1,196.02","1,196.02","1,196.02","1,196.02",-6.79,-0.56,0,17/09/2015
1579,"1,202.81","1,202.81","1,202.81","1,202.81",-3.03,-0.25,0,16/09/2015
1580,"1,205.84","1,205.84","1,205.84","1,205.84",11.73,0.98,0,15/09/2015
1581,"1,194.00","1,194.00","1,194.00","1,194.00",10.18,0.86,0,14/09/2015
1582,"1,184.00","1,184.00","1,184.00","1,184.00",15.22,1.3,0,13/09/2015
1583,"1,169.00","1,169.00","1,169.00","1,169.00",-4.45,-0.38,0,10/09/2015
1584,"1,173.00","1,173.00","1,173.00","1,173.00",-1.53,-0.13,0,09/09/2015
1585,"1,175.00","1,175.00","1,175.00","1,175.00",3.72,0.32,0,08/09/2015
1586,"1,171.00","1,171.00","1,171.00","1,171.00",4.28,0.37,0,07/09/2015
1587,"1,167.00","1,167.00","1,167.00","1,167.00",-2.71,-0.23,0,06/09/2015
1588,"1,169.00","1,169.00","1,169.00","1,169.00",-6.86,-0.58,0,03/09/2015
1589,"1,176.00","1,176.00","1,176.00","1,176.00",-15.08,-1.27,0,02/09/2015
1590,"1,191.00","1,191.00","1,191.00","1,191.00",-8.81,-0.73,0,01/09/2015
1591,"1,200.00","1,200.00","1,200.00","1,200.00",16.46,1.39,0,31/08/2015
1592,"1,184.00","1,184.00","1,184.00","1,184.00",8.19,0.7,0,27/08/2015
1593,"1,176.00","1,176.00","1,176.00","1,176.00",-5.84,-0.49,0,26/08/2015
1594,"1,181.00","1,181.00","1,181.00","1,181.00",-0.34,-0.03,0,25/08/2015
1595,"1,182.00","1,182.00","1,182.00","1,182.00",-2.92,-0.25,0,24/08/2015
1596,"1,185.00","1,185.00","1,185.00","1,185.00",-16.25,-1.35,0,23/08/2015
1597,"1,201.00","1,201.00","1,201.00","1,201.00",9,0.76,0,20/08/2015
1598,"1,192.00","1,192.00","1,192.00","1,192.00",31.99,2.76,0,19/08/2015
1599,"1,160.00","1,160.00","1,160.00","1,160.00",2.33,0.2,0,18/08/2015
1600,"1,158.00","1,158.00","1,158.00","1,158.00",45.55,4.1,0,17/08/2015
1601,"1,112.00","1,112.00","1,112.00","1,112.00",23.63,2.17,0,16/08/2015
1602,"1,088.00","1,088.00","1,088.00","1,088.00",11.23,1.04,0,13/08/2015
1603,"1,077.00","1,077.00","1,077.00","1,077.00",-0.59,-0.05,0,12/08/2015
1604,"1,078.00","1,078.00","1,078.00","1,078.00",-3.58,-0.38,0,11/08/2015
1605,"1,081.00","1,081.00","1,081.00","1,081.00",17.95,1.69,0,10/08/2015
1606,"1,063.00","1,063.00","1,063.00","1,063.00",23.05,2.22,0,09/08/2015
1607,"1,040.00","1,040.00","1,040.00","1,040.00",6.34,0.61,0,06/08/2015
1608,"1,034.00","1,034.00","1,034.00","1,034.00",4.1,0.4,0,05/08/2015
1609,"1,030.00","1,030.00","1,030.00","1,030.00",-0.48,-0.05,0,04/08/2015
1610,"1,030.00","1,030.00","1,030.00","1,030.00",-3.74,-0.36,0,03/08/2015
1611,"1,034.00","1,034.00","1,034.00","1,034.00",6.16,0.6,0,02/08/2015
1612,"1,028.00","1,028.00","1,028.00","1,028.00",6.65,0.65,0,30/07/2015
1613,"1,021.00","1,021.00","1,021.00","1,021.00",-6.81,-0.66,0,29/07/2015
1614,"1,028.00","1,028.00","1,028.00","1,028.00",-18.26,-1.75,0,28/07/2015
1615,"1,046.00","1,046.00","1,046.00","1,046.00",-7.55,-0.72,0,27/07/2015
1616,"1,054.00","1,054.00","1,054.00","1,054.00",50.57,5.04,0,26/07/2015
1617,"1,003.00","1,003.00","1,003.00","1,003.00",40.11,4.16,0,23/07/2015
1618,963,963,963,963,2.04,0.21,0,22/07/2015
1619,961,961,961,961,10.51,1.11,0,16/07/2015
1620,951,951,951,951,4.26,0.45,0,15/07/2015
1621,946,946,946,946,2.46,0.26,0,14/07/2015
1622,944,944,944,944,-0.96,-0.1,0,13/07/2015
1623,945,945,945,945,1.53,0.16,0,12/07/2015
1624,943,943,943,943,0.27,0.03,0,09/07/2015
1625,943,943,943,943,1.8,0.19,0,08/07/2015
1626,941,941,941,941,4.6,0.49,0,07/07/2015
1627,937,937,937,937,-1.26,-0.13,0,06/07/2015
1628,938,938,938,938,-0.94,-0.1,0,05/07/2015
